AOR,oiler replenishment,,AOR,pétrolier ravitailleur d’escadre,
AOR,pétrolier ravitailleur d’escadre,,AOR,oiler replenishment,
AOSI,area of strategic interest,,ZIS,zone d’intérêt stratégique,
,août,,Aug,August,
AP,adjoint particulier,,PA,personal assistant,
AP,aéroporté,,AB,airborne,
AP,affaires publiques,,PA,public affairs,
AP,ammunition point,,P mun,point de munitions,
AP,analyse de professions,,OA,occupational analysis,
AP,antipersonnel,,AP,anti-personnel,
AP,advanced post,,PA,poste avancé,
APA,abri protégé pour aéronefs,,PAS,protected aircraft shelter,
APAO,area public affairs officer,,OAPS,officier des affaires publiques du secteur,
APATMAR,aéronef de patrouille maritime,,MPA,maritime patrol aircraft,
APB,air-portable bridge,,PA,pont aérotransportable,
APC,agent du personnel civil,,CPO,civilian personnel officer,
APC,armoured personnel carrier,,TTB,transport de troupes blindé,
APC Ere,agent du personnel civil de l’escadre,,WCPO,wing civilian personnel officer,
APC(T),armoured personnel carrier (tracked),,TTBI,transport de troupes blindé (chenillé),
APC(W),armoured personnel carrier (wheeled),,TTBI,transport de troupes blindé (roues),
APGM,autonomous precision-guided munition,,MPGA,munition de précision à guidage autonome,
APRH,Assistant de projet des ressources humaines ,,HRPA,Human Resources Project Assistant ,
API,air photo interpretation,,IPA,interprétation de photographies aériennes,
APICM,anti-personnel improved conventional munitions,,MCAAP,munitions classiques améliorées antipersonnel ,
APIS,armour piercing incendiary shell,,OPI,obus perforant incendiaire,
APLRA,aéronef de patrouille à long rayon d’action,,LRPA,long-range patrol aircraft,
AP mine,anti-personnel mine,,mine AP,mine antipersonnel,
APMS,automated posting message system,,SIMA,système informatisé des messages d’affectation,
app,appendice,,appx,appendix,
app,appui,,sp,support,
applic,applicable,,applicable,applic,
applic,application,,applic,application,
appr,appréciation,,est,estimate,
app,apprentice,,app,apprenti,
app,apprenti,,app,apprentice,
appr,appropriate,,appr,approprié,
appr,approprié,,appr,appropriate,
appro,approvisionnement,,sup,supplies,
appro,approvisionnement,,sup,supply,
appro ,approvisionner,,sup,supply,
appro cbt,approvisionnements de combat,,cbt sup,combat supplies,
appro eau,approvisionnement en eau,,WS,water supply,
approx,approximate,,approx,approximatif,
approx,approximatif,,approx,approximate,
appt,appoint,,nom,nommer,
appt,appointment,,nom,nomination,
appt,appointment,,,poste,
appui tac,appui tactique,,cbt sp,combat support,
appx,appendix,,app,appendice,
APR,adapté pour radio,,FFR,fitted for radio,
APR,air-portable raft,,BA,bac aérotransportable,
Apr,April,,avr,avril,
APS,active posting season,,PAA,période active des affectations,
APTL,au plus tard le,,NLT,not later than,
APU,auxiliary power unit,,GEA,groupe électrogène d’appoint,
AQ,assurance de la qualité,,QA,quality assurance,
AQL,acceptable quality level,,NQA,niveau de qualité acceptable,
AQP,avis de qualification particulière,,NPQR,notification of personnel qualification requirement,
AR,à rappeler,,BF,bring forward,
AR,alerte renforcée,,RA,reinforced alert,
AR,appui rapproché,,CS,close support,
AR,arid region,,RA,région aride,
AR,automatic rifle,,FA,fusil automatique,
ARC,Artillerie royale canadienne,,RCA,Royal Canadian Artillery,
ARC,Aviation royale canadienne,,RCAF,Royal Canadian Air Force,
ARCG,Arctic Response Company Group,,GCIA,Groupe-compagnie d’intervention dans l’Arctique,
arch info,architecture de l’information,,info arch,information architecture,
area def,area defence,,déf z,défense de zone,
ARM,antiradiation missile,,MAR,missile antiradiations,
armd,armoured,,,blindé,
armd bde,armoured brigade,,bde blindée,brigade blindée,
,arme,,wpn,weapon,
,armour,,AB,arme blindée,
armd div,armoured division,,DB,division blindée,
armd recce veh,armoured reconnaissance vehicle,,VBR,véhicule blindé de reconnaissance,
armed recce,armed reconnaissance,,reco armée,reconnaissance armée,
arme nuc,arme nucléaire,,nuc wpn,nuclear weapon,
armt,armement,,armt,armament,
,Army,,AT,Armée de terre,
ARO,âge de retraite obligatoire,,CRA,compulsory retirement age,
ARP,ambulance relay point,,PRA,point de relais des ambulances,
arp,arpentage,,svy,survey,
arp,arpenter,,svy,survey,
arr,arrival,,arr,arrivée,
arr,arrive,,arr,arriver,
arr,arrivée,,arr,arrival,
arr,arriver,,arr,arrive,
ars,arsenal,,dkyd,dockyard,
ARS,autorité responsable du système,,system authority,SA,
Arsenal CSM,Arsenal canadien de Sa Majesté,,HMC Dockyard ,Her Majesty’s Canadian Dockyard ,
art,article,,art,article,
art,articulation,,gp,grouping,
art,artisan,,Cfn,craftsman,
artil,artillerie,,arty,artillery,
artil,artillerie,,gnry,gunnery,
artil,artilleur,,Gnr,gunner,
artil C,artillerie de campagne,,fd arty,field artillery,
artil mont,artillerie de montagne,,mtn arty,mountain artillery,
artil nuc,artillerie nucléaire,,nuc arty,nuclear artillery,
arty,artillery,,artil,artillerie,
arty sim,artillery simulator,,sim artil,simulateur d’artillerie,
ARV,armoured recovery vehicle,,VBD,véhicule blindé de dépannage,
AS,air support,,AA,appui aérien,
AS ,adjoint spécial,,SA ,special assistant,
AS,alerte simple,,SA,simple alert,
AS,attaque au sol,,GA,ground attack,
ASA,absent sans autorisation,,AWOA,absent without authority,
ASAP,as soon as possible,,DQP,dès que possible,
ASAT,antisatellite,,ASAT,antisatellite,
ASATS,antisatellite system,,ASATS,système antisatellite,
ASATS,système antisatellite,,ASATS,antisatellite system,
ASC,advanced surgical centre,,CCA,centre chirurgical avancé,
ASCP,artillery survey control point,,PCAA,point de contrôle d’arpentage d’artillerie,
ASD,alternate service delivery,,DMPS,diversification des modes de prestation des services,
ASF,auxiliary security force,,FAS,force auxiliaire de sécurité,
asg,assign,,aff,affecter,
ASG,area support group,,GSZ,groupe de soutien de zone,
ASG Comd,area support group commander,,Cmdt GSS,commandant du groupe de soutien de secteur,
ASG Engr,area support group – engineers,,GSS Génie,groupe de soutien de secteur – génie,
ASG HQ,area support group headquarters,,QG GSS,quartier général du groupe de soutien de secteur,
ASG Ops,area support group operations,,GSS Ops,groupe de soutien de secteur – opérations,
ASG Sigs,area support group – signals,,GSS Trans,groupe de soutien de secteur – transmissions,
ASH Band,The Argyll and Sutherland Highlanders of Canada (Princess Louise’s) Band,,ASH Band,The Argyll and Sutherland Highlanders of Canada (Princess Louise’s) Band,
ASIC,Air and Space Interoperability Council,,ASIC,Air and Space Interoperability Council,
ASIC,all source intelligence centre,,CRTS,centre du renseignement de toutes sources,
aslt,assault,,ast,assaut,
ASM,agent de sécurité ministériel,,DSO,departmental security officer,
ASM,air-to-surface missile,,MAS,missile air-surface,
ASM,antiship missile,,MAN,missile antinavire,
ASM,Anti-sous-marinI,,A/S,antisubmarine,
asmt,assessment,,éval,évaluation,
ASO,accounting services officer,,OSC,officier des services comptables,
ASOC,air support operations centre,,COAA,centre d’opérations d’appui aérien,
ASP,absent sans permission,,AWOL,absent without leave,
ASP,aéronef sans pilote,,UA,unmanned aircraft,
aspm,aspirant de marine,,NCdt,naval cadet,
ASRAAM,advanced short-range air-to-air missile,,MAAPCP,missile air-air perfectionné à courte portée,
,assigner,,alloc,allocate,
Assoc DM,Associate Deputy Minister of National Defence,,SM dél,Sous-Ministre délégué de la Défense nationale,
Associate MND,Associate Minister of National Defence,,min assoc DN,Ministre associé de la Défense nationale,
asst,assist,,,aider,
asst,assist,,,seconder,
asst,assistant,,,adjoint,
Asst C,assistant chief,,chef adjoint,CA,
Asst C Air Force,Assistant Chief of the Air Force Staff,,ACEMFA,Chef d’état-major adjoint de la Force aérienne,
Asst C Army,Assistant Chief of the Army Staff,,ACEMA,Chef d’état-major adjoint de l’Armée,
Asst C Naval,Assistant Chief of the Naval Staff,,ACEMM,Chef d’état-major adjoint de la Marine,
assy,assembly,,ens,ensemble,
ast,assaut,,aslt,assault,
ASTC,area simulation training centre,,CSS,centre de simulation du secteur ,
ASU Calgary,Area Support Unit Calgary,,USS Calgary,Unité de soutien de secteur Calgary,
ASU Chilliwack,Area Support Unit Chilliwack,,USS Chiliwack,Unité de soutien de secteur Chilliwack,
ASU London,Area Support Unit London,,USS London,Unité de soutien de secteur London,
ASU N Ontario,Area Support Unit Northern Ontario,,USS N Ontario,"Unité de soutien de secteur, nord de l’Ontario",
ASW,antisubmarine warfare,,GASM,guerre anti-sous-marine,
ASWO,antisubmarine warfare officer,,OGASM,officier de guerre anti-sous-marine,
ASWOC,antisubmarine warfare operations centre,,COGASM,centre d’opérations de guerre anti-sous-marine,
A & T,approvisionnement et transport,,S&T,supply and transport,
AT,anti-tank,,AC,antichar,
AT,arme téléguidée,,GW,guided weapon,
AT,Armée de terre,,,Army,
ATA,actual time of arrival,,HRA,heure réelle d’arrivée,
ATAF,allied tactical air force,,FATA,force aérienne tactique alliée,
ATB,adjudant technicien de batterie,,BTWO,battery technical warrant officer,
ATC,air traffic control,,ATC,contrôle de la circulation aérienne,
ATC,army training centre,,CIAT,centre d’instruction de l’Armée de terre,
ATC,aviation training centre,,CIA,centre d’instruction en aviation,
ATC,contrôle de la circulation aérienne,,ATC,air traffic control,
ATCC,air traffic control centre,,CCCA,centre de contrôle de la circulation aérienne,
ATCO,air traffic control officer,,O ATC,officier de contrôle de la circulation aérienne,
ATCRA,aéronef de transport à court rayon d’action,,SRTA,short-range transport aircraft,
ATD,actual time of departure,,HRD,heure réelle de départ,
atel,atelier,,wksp,workshop,
Atel C I,Atelier de campagne interarmées,,J Fd Wksp,Joint Field Workshop,
ATESS,Aerospace and Telecommunications Engineering Support Squadron,,ESTTMA,Escadron de soutien technique des télécommunications et des moyens aérospatiaux,
ATGM,anti-tank guided missile,,MAC,missile antichar,
ATGW,anti-tank guided weapon,,AGAC,arme guidée antichar,
ATH,antitank helicopter,,HAC,hélicoptère antichar,
ATIP,access to information and privacy,,AIPRP,accès à l’information et protection des renseignements personnels,
ATIP Coord,Access to Information and Privacy Coordinator,,Coord AIPRP,Coordonnateur de l’accès à l’information et de la protection des renseignements personnels,
atk,attack,,atq,attaque,
atk,attack,,atq,attaquer,
ATLO,air transport liaison officer,,OLTA,officier de liaison – transport aérien,
ATLRA,aéronef de transport à long rayon d’action,,LRTA,long-range transport aircraft,
ATO,ammunition technical officer,,OTM,officier technicien des munitions,
ATO,ammunition technical officer,,OTM,officier technicien en munitions,
ATO,air tasking order,,ATO,ordre d’attribution de mission aérienne,
ATO,ordre d’attribution de mission aérienne,,ATO,air tasking order,
ATOC,air transport operations centre,,COTA,centre d’opérations du transport aérien,
ATOC,allied tactical operations centre,,CIOT,centre interallié d’opérations tactiques,
atom,atomic,,atom,atomique,
atom,atomique,,atom,atomic,
atq,attaque,,atk,attack,
atq,attaquer,,atq,attack,
ATRL,antitank rocket launcher,,LRAC,lance-roquettes antichar,
att,attach,,att,attacher,
att,attacher,,att,attach,
att & dét,attachements et détachements,,atts & dets,attachments and detachments,
atter,atterrissage,,ldg,landing,
attrib,attributions,,TOR,terms of reference,
ATTS,Air Technical Training Squadron,,EITA,Escadron d’instruction technique (Air),
atts & dets,attachments and detachments,,att & dét,attachements et détachements,
ATV,all-terrain vehicle,,VTT,véhicule tout terrain,
AVO,air vehicle operator,,OVA,opérateur de véhicule aérien,
AU,administrative unit,,UA,egim administrative,
Aug,August,,,août,
AUM,air-to-underwater missile,,MASM,missile air-sous-marin,
aum,aumônier,,Chap,chaplain,
Aum Ere,aumônier de l’escadre,,W Chap,wing chaplain,
Aum(CR),aumônier catholique romain,,Chap(RC),chaplain (Roman Catholic),
Aum(P),aumônier protestant,,Chap(P),chaplain (Protestant),
AUP,avis d’urgence personnel,,PEN,personal emergency notification,
AUSCANNZUKUS,"Australia, Canada, New Zealand, United Kingsdon and United States of America",,AUSCANNZUKUS,"Australia, Canada, New Zealand, United Kingsdon and United States of America",
aut,autorisation,,auth,authorization,
aut,autoriser,,auth,authorize,
aut,autoriser,,clr,clear,
aut,autorité,,auth,authority,
Aut PNO,autorisation provisoire de navigabilité opérationnelle,,POAC,provisional operational airworthiness clearance,
Aut NO,egimentsiv de navigabilité opérationnelle,,OAC,operational airworthiness clearance,
Aut RE,egimentsiv de règles d’engagement,,ROEAUTH,rules of engagement authorization,
auth,authority,,aut,autorité,
auth,authorization,,aut,autorisation,
auth,authorize,,aut,autoriser,
,autonomie,,rge,range,
,autoroute,,hwy,highway,
aux,auxiliaire,,aux,auxiliary,
aux,auxiliary,,aux,auxiliaire,
av,avancer,,adv,advance,
av,avant,,fwd,forward,
Av,aviation,,Av,aviation,
av,progresser,,adv,advance,
AV,air vehicle,,VA,véhicule aérien,
aval,available,,dispo,disponible,
avancéI,avant,,fwd,forward,
avert,avertissement,,wng,warning,
avg,average,,moy,moyenne,
AVGAS,aviation gasoline,,AVGAS,essence d’aviation,
AVGAS,essence d’aviation,,AVGAS,aviation gasoline,
AVGP,"armoured vehicle, general purpose",,VBP,véhicule blindé polyvalent,
AVIMS,Automated Vehicle Inventory Management System,,SAGIV,Système automatisé de gestion d’inventaire de véhicules,
AVLB,armoured vehicle launched bridge,,CPP,char poseur de pont,
avn,aviation,,avn,aviation,
avr,aviateur,,Avr,aviator,
Avr,aviator,,avr,aviateur,
avr,avril,,Apr,April,
AWACS,airborne warning and control system,,AWACS,système aéroporté d’alerte et de contrôle,
AWACS,système aéroporté d’alerte et de contrôle,,AWACS,airborne warning and control system,
AWOA,absent without authority,,ASA,absent sans autorisation,
AWOL,absent without leave,,ASP,absent sans permission,
,axe,,CL,centre line,
az,azimut,,bg,bearing,
B&R,brass & reed,,V & P,vents & percussions,
BA,bac aérotransportable,,APR,air-portable raft,
B Admin O,base administrative officer,,O Admin B,officier d’administration de la base,
B Comd,base commander,,Cmdt B,commandant de la base,
B Comd SO,base commander’s staff officer,,OEM Cmdt B,officier d’état-major du commandant de la base,
B Compt,base comptroller,,Contr B,contrôleur de la base,
B Secur O,base security officer,,O Sûr B,officier de la sûreté de la base,
B Trad,Bureau de traduction,,Trans Off,Translation Office,
B.C.,British Columbia,,C.-B.,Colombie-Britannique,
BAA,brigade administrative area,,ZAB,zone administrative de brigade,
BAA,brigade d’assaut aérien,,AAB,air assault brigade,
bac,bacteriological,,bac,bactériologique,
bac,bactériologique,,bac,bacteriological,
BAC,enie au combat,,WIA,wounded in action,
BAD,base ammunition depot,,DMB,dépôt de munitions de la base,
BAE,battlefield area evaluation,,EZCB,évaluation de la zone du champ de bataille,
BAI,battlefield air interdiction,,IACB,interdiction aérienne du champ de bataille,
BAIO,brigade artillery intelligence officer,,ORAB,officier du renseignement artillerie de la brigade,
,bassin,,dk,dock,
basic trg,basic training,,instr élém,instruction élémentaire,
BASS,barrier ammunition storage site,,SSMO,site de stockage de munitions d’obstacles,
bât,bâtiment,,bldg,building,
BB,Bailey bridge,,PB,pont Bailey,
BB,bouteur blindé ,,AD,armoured dozer ,
BBA,bombardement à basse altitude,,LAB,low-altitude bombing,
BBD,"buanderie, bain et décontamination",,LBD,"laundry, bath and decontamination",
BBP,bulk-breaking point,,PFM,point de fractionnement du matériel,
